towi	206	9.59	28	0.13592233009708737
opisrael	309	9.18	42	0.13592233009708737
bvlgari	265	9.34	36	0.13584905660377358
ambien	265	9.34	36	0.13584905660377358
dunham	1149	7.87	156	0.13577023498694518
fogerti	383	8.97	52	0.13577023498694518
s4	6028	6.21	818	0.13570006635700066
noroviru	199	9.62	27	0.135678391959799
edm	1172	7.85	159	0.1356655290102389
birdman	634	8.46	86	0.13564668769716087
mastic	310	9.18	42	0.13548387096774195
yoga	12452	5.49	1687	0.13548024413748797
yoichi	251	9.39	34	0.13545816733067728
hiit	251	9.39	34	0.13545816733067728
viber	443	8.82	60	0.13544018058690746
lasik	192	9.66	26	0.13541666666666666
brewer	7047	6.06	954	0.13537675606641125
d800	229	9.48	31	0.13537117903930132
coland	458	8.79	62	0.13537117903930132
zynga	1426	7.65	193	0.135343618513324
microsit	532	8.64	72	0.13533834586466165
coaxial	569	8.57	77	0.13532513181019332
sei	569	8.57	77	0.13532513181019332
baidu	695	8.37	94	0.13525179856115108
timbaland	525	8.65	71	0.13523809523809524
eczema	1021	7.99	138	0.13516160626836435
ronda	592	8.53	80	0.13513513513513514
unadvertis	222	9.51	30	0.13513513513513514
mancha	222	9.51	30	0.13513513513513514
gordonlevitt	370	9.00	50	0.13513513513513514
holo	459	8.79	62	0.13507625272331156
howei	237	9.45	32	0.1350210970464135
layla	452	8.80	61	0.13495575221238937
drawer	11441	5.57	1544	0.1349532383532908
ultima	289	9.25	39	0.13494809688581316
wsop	252	9.39	34	0.1349206349206349
propylen	304	9.20	41	0.13486842105263158
xda	371	9.00	50	0.1347708894878706
sprott	282	9.27	38	0.1347517730496454
drake	5091	6.38	686	0.134747593792968
leann	1054	7.96	142	0.1347248576850095
blake	10193	5.69	1373	0.13470028450897675
tuscani	928	8.08	125	0.13469827586206898
semiot	245	9.41	33	0.1346938775510204
gamestop	914	8.10	123	0.13457330415754923
mercier	431	8.85	58	0.1345707656612529
lundqvist	550	8.61	74	0.13454545454545455
naga	342	9.08	46	0.13450292397660818
knife	17235	5.16	2318	0.13449376269219612
ching	580	8.55	78	0.13448275862068965
favreau	409	8.90	55	0.13447432762836187
siem	647	8.44	87	0.13446676970633695
ptfe	186	9.69	25	0.13440860215053763
kluw	186	9.69	25	0.13440860215053763
rijksmuseum	186	9.69	25	0.13440860215053763
biscotti	253	9.38	34	0.13438735177865613
dalai	722	8.33	97	0.13434903047091412
cassandra	1645	7.51	221	0.13434650455927052
psni	268	9.32	36	0.13432835820895522
plink	201	9.61	27	0.13432835820895522
blackhawk	2763	6.99	371	0.13427433948606587
prabhu	216	9.54	29	0.13425925925925927
brumbi	395	8.94	53	0.1341772151898734
onlinedownload	790	8.24	106	0.1341772151898734
justin	28004	4.68	3757	0.13415940579917154
scherzing	246	9.41	33	0.13414634146341464
udines	261	9.35	35	0.13409961685823754
hock	716	8.34	96	0.1340782122905028
mazda	992	8.02	133	0.13407258064516128
dern	291	9.24	39	0.13402061855670103
mulligan	896	8.12	120	0.13392857142857142
tolkien	926	8.08	124	0.13390928725701945
hanford	396	8.93	53	0.13383838383838384
crusher	2198	7.22	294	0.1337579617834395
pitbul	1331	7.72	178	0.13373403456048083
cassano	187	9.68	25	0.13368983957219252
atx	374	8.99	50	0.13368983957219252
telehealth	187	9.68	25	0.13368983957219252
blurai	5559	6.29	743	0.13365713257780176
bucknel	262	9.35	35	0.13358778625954199
uttarakhand	262	9.35	35	0.13358778625954199
2pac	277	9.29	37	0.13357400722021662
ponderosa	277	9.29	37	0.13357400722021662
rashad	599	8.52	80	0.1335559265442404
spdr	689	8.38	92	0.13352685050798258
annett	2202	7.22	294	0.1335149863760218
arnett	427	8.86	57	0.13348946135831383
batman	5284	6.34	705	0.1334216502649508
purex	240	9.43	32	0.13333333333333333
bunk	2025	7.30	270	0.13333333333333333
shepard	1575	7.55	210	0.13333333333333333
ndaa	375	8.99	50	0.13333333333333333
roshan	345	9.07	46	0.13333333333333333
saki	210	9.57	28	0.13333333333333333
darksid	375	8.99	50	0.13333333333333333
bellagio	270	9.32	36	0.13333333333333333
ebook	18732	5.08	2497	0.13330130258381379
azalea	1043	7.97	139	0.1332694151486098
144	5209	6.36	694	0.13323094643885583
ducati	443	8.82	59	0.13318284424379231
yeezi	353	9.05	47	0.13314447592067988
luongo	706	8.36	94	0.13314447592067988
ttc	556	8.59	74	0.13309352517985612
kashyap	263	9.34	35	0.13307984790874525
maran	248	9.40	33	0.13306451612903225
wig	3352	6.80	446	0.13305489260143197
bront	451	8.80	60	0.13303769401330376
tranc	2586	7.06	344	0.13302397525135345
lhuillier	203	9.60	27	0.1330049261083744
doula	188	9.68	25	0.13297872340425532
cart	13349	5.42	1775	0.13296876170499664
irb	331	9.11	44	0.13293051359516617
xbla	331	9.11	44	0.13293051359516617
etf	2860	6.96	380	0.13286713286713286
miranda	3892	6.65	517	0.1328365878725591
hobson	399	8.93	53	0.13283208020050125
spreader	369	9.00	49	0.13279132791327913
wachowski	339	9.09	45	0.13274336283185842
18inch	1439	7.64	191	0.13273106323835998
canuck	2163	7.24	287	0.13268608414239483
indooroutdoor	701	8.36	93	0.1326676176890157
metalwork	460	8.78	61	0.13260869565217392
gopro	611	8.50	81	0.132569558101473
pano	430	8.85	57	0.1325581395348837
droid	2105	7.26	279	0.13254156769596198
beatz	302	9.21	40	0.13245033112582782
vintner	423	8.87	56	0.13238770685579196
muai	408	8.90	54	0.1323529411764706
diddi	1655	7.50	219	0.1323262839879154
deen	839	8.18	111	0.13230035756853398
mandela	3402	6.78	450	0.13227513227513227
ronin	189	9.67	25	0.13227513227513227
octavia	310	9.18	41	0.13225806451612904
iconia	242	9.43	32	0.1322314049586777
enamel	2352	7.15	311	0.13222789115646258
mtb	295	9.23	39	0.13220338983050847
lambert	3888	6.65	514	0.13220164609053497
nba	25103	4.78	3318	0.1321754371987412
mcadam	628	8.47	83	0.1321656050955414
devop	318	9.15	42	0.1320754716981132
pattaya	212	9.56	28	0.1320754716981132
tomlinson	780	8.26	103	0.13205128205128205
metrolinx	197	9.63	26	0.1319796954314721
sheena	288	9.25	38	0.13194444444444445
hae	288	9.25	38	0.13194444444444445
yarmouth	235	9.46	31	0.13191489361702127
harington	235	9.46	31	0.13191489361702127
napkin	3253	6.83	429	0.1318782662158008
xenon	637	8.46	84	0.13186813186813187
spywar	3284	6.82	433	0.13185140073081608
raquel	493	8.72	65	0.13184584178498987
brittnei	1517	7.59	200	0.13183915622940012
legwand	220	9.52	29	0.1318181818181818
stillman	220	9.52	29	0.1318181818181818
topiari	258	9.36	34	0.13178294573643412
gantz	205	9.59	27	0.13170731707317074
geist	243	9.42	32	0.13168724279835392
maysara	433	8.84	57	0.13163972286374134
chadwick	547	8.61	72	0.1316270566727605
malawi	1474	7.62	194	0.13161465400271372
banksi	266	9.33	35	0.13157894736842105
clarkson	1947	7.34	256	0.1314843348741654
vilniu	251	9.39	33	0.13147410358565736
beechwood	213	9.55	28	0.13145539906103287
bancroft	350	9.06	46	0.13142857142857142
bali	1697	7.48	223	0.1314083677077195
stpierr	480	8.74	63	0.13125
nikita	701	8.36	92	0.1312410841654779
keg	1044	7.96	137	0.13122605363984674
milliken	221	9.52	29	0.13122171945701358
bonham	503	8.69	66	0.1312127236580517
bistro	2340	7.16	307	0.1311965811965812
wolverin	6580	6.12	863	0.1311550151975684
massillon	328	9.12	43	0.13109756097560976
impreza	206	9.59	27	0.13106796116504854
bonsai	351	9.05	46	0.13105413105413105
marrakech	351	9.05	46	0.13105413105413105
nexu	5868	6.24	769	0.13104976141785957
silverado	580	8.55	76	0.1310344827586207
cera	435	8.84	57	0.1310344827586207
pompeii	542	8.62	71	0.13099630996309963
belkin	420	8.88	55	0.13095238095238096
hobbit	2062	7.28	270	0.1309408341416101
tarantino	1146	7.87	150	0.13089005235602094
chemtrail	428	8.86	56	0.1308411214953271
grainfre	214	9.55	28	0.1308411214953271
samer	237	9.45	31	0.1308016877637131
lautner	260	9.35	34	0.13076923076923078
kovalchuk	260	9.35	34	0.13076923076923078
puma	1132	7.88	148	0.13074204946996468
burgo	283	9.27	37	0.13074204946996468
unchain	1155	7.86	151	0.13073593073593073
woolf	574	8.56	75	0.13066202090592335
lookbook	1309	7.74	171	0.1306340718105424
sharpton	666	8.41	87	0.13063063063063063
borussia	1264	7.77	165	0.1305379746835443
myst	452	8.80	59	0.13053097345132744
diecast	498	8.70	65	0.13052208835341367
beig	3946	6.64	515	0.13051191079574254
lingeri	3143	6.86	410	0.13044861597200128
celent	207	9.58	27	0.13043478260869565
maisi	345	9.07	45	0.13043478260869565
winton	299	9.22	39	0.13043478260869565
romanc	17848	5.13	2328	0.13043478260869565
smoothi	4259	6.56	555	0.1303122798779056
orth	453	8.80	59	0.13024282560706402
kindl	15572	5.26	2028	0.1302337528898022
ondo	215	9.54	28	0.13023255813953488
aix	192	9.66	25	0.13020833333333334
asperg	1352	7.71	176	0.1301775147928994
pandora	4111	6.59	535	0.1301386523960107
confect	953	8.06	124	0.13011542497376705
interstellar	638	8.46	83	0.13009404388714735
nutella	823	8.20	107	0.13001215066828675
nfpa	200	9.62	26	0.13
shimla	200	9.62	26	0.13
yosemit	631	8.47	82	0.12995245641838352
dufner	254	9.38	33	0.12992125984251968
kilmer	308	9.19	40	0.12987012987012986
menthol	439	8.83	57	0.12984054669703873
anchorman	401	8.92	52	0.12967581047381546
scotu	1450	7.64	188	0.1296551724137931
isabel	2708	7.01	351	0.129615952732644
blu	1358	7.70	176	0.12960235640648013
veronica	2393	7.14	310	0.12954450480568325
tucci	386	8.96	50	0.12953367875647667
butcher	4910	6.42	636	0.1295315682281059
umass	525	8.65	68	0.1295238095238095
kickstart	9134	5.80	1183	0.12951609371578718
nasdaqbbri	278	9.29	36	0.12949640287769784
1072	224	9.50	29	0.12946428571428573
mtn	757	8.29	98	0.12945838837516513
batgirl	201	9.61	26	0.12935323383084577
konami	433	8.84	56	0.12933025404157045
henna	549	8.61	71	0.12932604735883424
hefner	843	8.18	109	0.12930011862396204
aniston	611	8.50	79	0.12929623567921442
holdem	441	8.83	57	0.1292517006802721
elmira	209	9.57	27	0.1291866028708134
teva	449	8.81	58	0.1291759465478842
deadmau5	271	9.31	35	0.12915129151291513
morrissei	1208	7.82	156	0.1291390728476821
vettel	1123	7.89	145	0.12911843276936777
hamdiyeh	395	8.94	51	0.1291139240506329
fondu	426	8.86	55	0.12910798122065728
carel	426	8.86	55	0.12910798122065728
corvett	1286	7.76	166	0.1290824261275272
kingslei	1015	7.99	131	0.129064039408867
tuscan	899	8.11	116	0.12903225806451613
yoon	698	8.37	90	0.12893982808022922
selfridg	667	8.41	86	0.12893553223388307
aintre	1303	7.74	168	0.1289332310053722
sauvignon	1590	7.54	205	0.1289308176100629
omega	3259	6.83	420	0.12887388769561214
souffl	458	8.79	59	0.12882096069868995
alfresco	365	9.02	47	0.12876712328767123
fragranc	6508	6.13	838	0.12876459741856178
quilt	4645	6.47	598	0.12874058127018298
catania	303	9.20	39	0.12871287128712872
tanzania	2767	6.99	356	0.12865919768702566
tahiti	451	8.80	58	0.1286031042128603
candelabra	521	8.66	67	0.12859884836852206
volkswagen	2481	7.10	319	0.12857718661829906
nasdaqaapl	700	8.36	90	0.12857142857142856
aeropostal	210	9.57	27	0.12857142857142856
gsk	358	9.04	46	0.12849162011173185
coursera	506	8.69	65	0.12845849802371542
welker	654	8.43	84	0.12844036697247707
hutt	522	8.66	67	0.12835249042145594
mlb	9525	5.75	1222	0.12829396325459316
roma	2308	7.17	296	0.12824956672443674
radon	195	9.64	25	0.1282051282051282
leland	429	8.85	55	0.1282051282051282
jensen	1771	7.44	227	0.1281761716544325
hayden	2731	7.00	350	0.12815818381545221
abhishek	562	8.58	72	0.12811387900355872
clow	851	8.17	109	0.12808460634547592
bordeaux	1671	7.49	214	0.12806702573309395
infern	578	8.56	74	0.12802768166089964
bronson	1250	7.78	160	0.128
biosecur	250	9.39	32	0.128
bamboo	4227	6.57	541	0.12798675183345162
andhra	1102	7.91	141	0.1279491833030853
podcast	17293	5.16	2212	0.12791302839299137
cicada	344	9.07	44	0.12790697674418605
deschanel	391	8.95	50	0.1278772378516624
deol	219	9.53	28	0.1278538812785388
wegman	313	9.17	40	0.12779552715654952
ombr	775	8.26	99	0.12774193548387097
charcoal	3359	6.80	429	0.12771658231616553
proust	282	9.27	36	0.1276595744680851
carei	4223	6.57	539	0.1276343831399479
quinto	290	9.25	37	0.12758620689655173
takei	392	8.94	50	0.12755102040816327
dinar	588	8.54	75	0.12755102040816327
venkatesh	196	9.64	25	0.12755102040816327
peeler	408	8.90	52	0.12745098039215685
umi	204	9.60	26	0.12745098039215685
300mm	204	9.60	26	0.12745098039215685
blasio	204	9.60	26	0.12745098039215685
mckibben	314	9.17	40	0.12738853503184713
dior	2104	7.26	268	0.12737642585551331
scape	369	9.00	47	0.12737127371273713
gove	636	8.46	81	0.12735849056603774
autocad	762	8.28	97	0.1272965879265092
loveland	275	9.30	35	0.12727272727272726
katrantz	220	9.52	28	0.12727272727272726
cheadl	448	8.81	57	0.12723214285714285
vidya	401	8.92	51	0.12718204488778054
marlei	1093	7.92	139	0.12717291857273558
podiatrist	346	9.07	44	0.12716763005780346
hotspur	1197	7.83	152	0.12698412698412698
cypru	23233	4.86	2950	0.1269745620453665
shailen	197	9.63	25	0.12690355329949238
epson	591	8.53	75	0.12690355329949238
amalfi	197	9.63	25	0.12690355329949238
olympu	2657	7.03	337	0.1268347760632292
nautilu	410	8.90	52	0.12682926829268293
givenchi	1025	7.98	130	0.12682926829268293
gastric	1104	7.91	140	0.12681159420289856
bibl	22677	4.89	2875	0.12678043832958505
bak	284	9.27	36	0.1267605633802817
antman	213	9.55	27	0.1267605633802817
pitt	3512	6.75	445	0.12670842824601367
valentino	1318	7.73	167	0.1267071320182094
hyderabad	2573	7.06	326	0.12670034978624173
ked	229	9.48	29	0.12663755458515283
poli	2954	6.92	374	0.12660798916723087
christian	59105	3.93	7483	0.12660519414601135
svt	237	9.45	30	0.12658227848101267
cavil	237	9.45	30	0.12658227848101267
warcraft	1715	7.47	217	0.12653061224489795
cuba	5896	6.23	746	0.12652645861601086
siriu	1162	7.86	147	0.12650602409638553
smashword	830	8.19	105	0.12650602409638553
eno	672	8.41	85	0.12648809523809523
wikileak	1953	7.34	247	0.1264720942140297
genealog	1218	7.81	154	0.12643678160919541
oaxaca	269	9.32	34	0.12639405204460966
alessandra	459	8.79	58	0.12636165577342048
caruso	277	9.29	35	0.1263537906137184
vlog	1108	7.91	140	0.1263537906137184
chennai	3237	6.83	409	0.12635156008649984
sajid	388	8.95	49	0.12628865979381443
cranston	586	8.54	74	0.12627986348122866
vitreou	198	9.63	25	0.12626262626262627
angkor	309	9.18	39	0.1262135922330097
darpa	618	8.49	78	0.1262135922330097
chine	317	9.16	40	0.12618296529968454
jrpg	214	9.55	27	0.1261682242990654
hinklei	214	9.55	27	0.1261682242990654
ifixit	222	9.51	28	0.12612612612612611
celiac	777	8.26	98	0.12612612612612611
wilshir	468	8.77	59	0.12606837606837606
kia	2174	7.23	274	0.12603495860165592
graphen	365	9.02	46	0.12602739726027398
guerlain	246	9.41	31	0.12601626016260162
vape	246	9.41	31	0.12601626016260162
nema	254	9.38	32	0.12598425196850394
gai	40841	4.30	5145	0.12597634729805832
stewart	13463	5.41	1694	0.12582633885463865
hennessei	326	9.13	41	0.12576687116564417
conan	2204	7.22	277	0.12568058076225044
rc	2244	7.20	282	0.12566844919786097
malm	207	9.58	26	0.12560386473429952
dortmund	1489	7.61	187	0.12558764271323036
tabletop	2214	7.21	278	0.12556458897922312
celin	1378	7.69	173	0.125544267053701
sdsu	231	9.47	29	0.12554112554112554
jurickson	247	9.41	31	0.12550607287449392
dryden	255	9.37	32	0.12549019607843137
vollmer	255	9.37	32	0.12549019607843137
nginx	279	9.28	35	0.12544802867383512
lala	574	8.56	72	0.1254355400696864
limbaugh	1738	7.46	218	0.12543153049482164
kool	670	8.41	84	0.1253731343283582
beanbag	343	9.08	43	0.12536443148688048
tomtom	351	9.05	44	0.12535612535612536
aubri	455	8.80	57	0.12527472527472527
keratin	575	8.56	72	0.12521739130434784
basketbal	41027	4.29	5137	0.125210227411217
wicker	1246	7.79	156	0.12520064205457465
soni	16454	5.21	2060	0.12519752035979093
arjun	639	8.46	80	0.12519561815336464
023	663	8.42	83	0.12518853695324283
greer	967	8.04	121	0.125129265770424
raider	6500	6.14	813	0.12507692307692309
10pc	264	9.34	33	0.125
40inch	344	9.07	43	0.125
chenoweth	240	9.43	30	0.125
oldstyl	432	8.85	54	0.125
liyuan	304	9.20	38	0.125
cdi	208	9.58	26	0.125
bere	312	9.17	39	0.125
vera	3116	6.87	389	0.1248395378690629
t20	1266	7.77	158	0.12480252764612954
tuf	617	8.49	77	0.12479740680713128
ronan	1603	7.54	200	0.12476606363069245
delta	7168	6.04	894	0.12472098214285714
siskel	1404	7.67	175	0.12464387464387465
liotta	345	9.07	43	0.1246376811594203
folger	329	9.12	41	0.12462006079027356
henson	907	8.11	113	0.12458654906284454
honda	6374	6.16	794	0.12456855977408221
parkour	289	9.25	36	0.1245674740484429
tupac	578	8.56	72	0.1245674740484429
altj	281	9.28	35	0.12455516014234876
dof	265	9.34	33	0.12452830188679245
classwork	257	9.37	32	0.1245136186770428
grimm	1004	8.00	125	0.12450199203187251
motocross	474	8.75	59	0.12447257383966245
38inch	707	8.35	88	0.12446958981612447
chl	233	9.46	29	0.12446351931330472
solang	458	8.79	57	0.12445414847161572
macworld	458	8.79	57	0.12445414847161572
schmitz	225	9.50	28	0.12444444444444444
kelowna	450	8.81	56	0.12444444444444444
kerala	1777	7.43	221	0.12436691052335397
griffei	394	8.94	49	0.12436548223350254
teal	2035	7.30	253	0.12432432432432433
fashion	77877	3.65	9680	0.12429857339137358
asean	1135	7.88	141	0.12422907488986784
obamacar	6618	6.12	822	0.1242067089755213
syria	15410	5.27	1914	0.12420506164828034
trailer	25293	4.78	3139	0.12410548373067647
ymcmb	548	8.61	68	0.12408759124087591
metroid	242	9.43	30	0.12396694214876033
flipkart	355	9.04	44	0.12394366197183099
slat	1412	7.66	175	0.12393767705382436
umber	234	9.46	29	0.12393162393162394
prosecco	339	9.09	42	0.12389380530973451
kesler	331	9.11	41	0.12386706948640483
socceroo	218	9.53	27	0.12385321100917432
reddi	1413	7.66	175	0.12384996461429583
kona	622	8.48	77	0.12379421221864952
jepsen	517	8.67	64	0.12379110251450677
canio	1616	7.53	200	0.12376237623762376
ecp	784	8.25	97	0.12372448979591837
heater	5086	6.38	629	0.12367282736924892
asomugha	372	9.00	46	0.12365591397849462
delilah	364	9.02	45	0.12362637362637363
takashi	364	9.02	45	0.12362637362637363
eyeshadow	1723	7.46	213	0.12362159024956472
glastonburi	995	8.01	123	0.12361809045226131
starwood	502	8.70	62	0.12350597609561753
starck	251	9.39	31	0.12350597609561753
youssef	1247	7.79	154	0.12349639133921411
murakami	332	9.11	41	0.12349397590361445
bushnel	494	8.71	61	0.12348178137651822
powerlift	243	9.42	30	0.12345679012345678
prana	243	9.42	30	0.12345679012345678
avalon	1434	7.65	177	0.12343096234309624
sheryl	2285	7.18	282	0.12341356673960613
redbox	470	8.76	58	0.12340425531914893
barton	2432	7.12	300	0.12335526315789473
basu	454	8.80	56	0.12334801762114538
kmart	900	8.11	111	0.12333333333333334
posner	365	9.02	45	0.1232876712328767
tuff	365	9.02	45	0.1232876712328767
liverepeat	795	8.24	98	0.12327044025157233
mormon	2572	7.06	317	0.12325038880248834
perri	13399	5.41	1651	0.12321815060825435
sheehan	487	8.73	60	0.12320328542094455
broderick	414	8.89	51	0.12318840579710146
agat	341	9.08	42	0.12316715542521994
punxsutawnei	398	8.93	49	0.12311557788944724
lebron	5824	6.25	717	0.12311126373626374
cybershot	260	9.35	32	0.12307692307692308
aeg	715	8.34	88	0.12307692307692308
denali	252	9.39	31	0.12301587301587301
tinnitu	683	8.39	84	0.12298682284040996
penh	488	8.73	60	0.12295081967213115
unita	244	9.42	30	0.12295081967213115
latifi	488	8.73	60	0.12295081967213115
prom	5328	6.33	655	0.12293543543543543
gtld	480	8.74	59	0.12291666666666666
poem	13287	5.42	1633	0.12290208474448709
kloss	293	9.24	36	0.12286689419795221
byod	1229	7.80	151	0.12286411716842961
muppet	1050	7.96	129	0.12285714285714286
headrest	578	8.56	71	0.12283737024221453
xbmc	285	9.26	35	0.12280701754385964
fleur	676	8.40	83	0.1227810650887574
midler	391	8.95	48	0.12276214833759591
spamhau	1100	7.91	135	0.12272727272727273
quetta	546	8.61	67	0.1227106227106227
hyundai	2495	7.09	306	0.12264529058116233
dolan	1036	7.97	127	0.12258687258687259
bap	359	9.03	44	0.12256267409470752
goggin	204	9.60	25	0.12254901960784313
leau	204	9.60	25	0.12254901960784313
uga	498	8.70	61	0.12248995983935743
golf	22160	4.91	2714	0.12247292418772564
macaron	441	8.83	54	0.12244897959183673
lutz	678	8.40	83	0.1224188790560472
elon	1152	7.87	141	0.12239583333333333
trish	858	8.16	105	0.12237762237762238
rutger	5688	6.27	696	0.12236286919831224
coff	237	9.45	29	0.12236286919831224
bada	989	8.02	121	0.12234580384226491
ansel	376	8.99	46	0.12234042553191489
soccer	15369	5.28	1880	0.12232415902140673
napoli	1807	7.42	221	0.1223021582733813
sarandon	368	9.01	45	0.12228260869565218
atlanti	1333	7.72	163	0.12228057014253563
ven	319	9.15	39	0.12225705329153605
khalifa	2045	7.29	250	0.12224938875305623
rug	12314	5.50	1505	0.12221861296085756
porsch	2283	7.18	279	0.12220762155059132
ecowa	221	9.52	27	0.12217194570135746
strahan	221	9.52	27	0.12217194570135746
findlai	614	8.50	75	0.12214983713355049
greelei	246	9.41	30	0.12195121951219512
volvo	1329	7.72	162	0.12189616252821671
leesburg	279	9.28	34	0.12186379928315412
bundesliga	1231	7.80	150	0.12185215272136475
stellenbosch	238	9.44	29	0.12184873949579832
yom	747	8.30	91	0.12182061579651941
niccol	386	8.96	47	0.12176165803108809
niall	994	8.01	121	0.12173038229376258
cancun	764	8.28	93	0.12172774869109948
cotta	493	8.72	60	0.12170385395537525
huntsvil	1208	7.82	147	0.1216887417218543
everhart	222	9.51	27	0.12162162162162163
manson	1094	7.92	133	0.12157221206581353
dede	255	9.37	31	0.12156862745098039
kkr	765	8.28	93	0.12156862745098039
vampir	7535	5.99	916	0.12156602521566025
propublica	362	9.02	44	0.12154696132596685
boko	971	8.04	118	0.121524201853759
kd	1136	7.88	138	0.12147887323943662
gq	1383	7.68	168	0.12147505422993492
xuan	494	8.71	60	0.1214574898785425
amrita	280	9.28	34	0.12142857142857143
jrme	239	9.44	29	0.12133891213389121
lumen	1327	7.72	161	0.12132629992464206
ikea	2234	7.20	271	0.12130707251566697
bikini	5886	6.24	714	0.12130479102956167
siena	734	8.32	89	0.12125340599455041
gabbert	297	9.22	36	0.12121212121212122
lid	10166	5.69	1232	0.12118827464096006
kim	29768	4.61	3606	0.12113679118516528
moritz	289	9.25	35	0.12110726643598616
bcbg	289	9.25	35	0.12110726643598616
ljubljana	223	9.51	27	0.1210762331838565
seuss	760	8.28	92	0.12105263157894737
harlequin	1033	7.98	125	0.12100677637947725
saif	529	8.64	64	0.12098298676748583
dumervil	653	8.43	79	0.12098009188361408
banff	248	9.40	30	0.12096774193548387
flute	3274	6.82	396	0.1209529627367135
penguin	7765	5.96	939	0.12092723760463618
ikat	306	9.19	37	0.12091503267973856
legoland	331	9.11	40	0.12084592145015106
pba	240	9.43	29	0.12083333333333333
shearer	538	8.63	65	0.120817843866171
haram	1101	7.91	133	0.12079927338782924
cassel	712	8.35	86	0.12078651685393259
oolong	207	9.58	25	0.12077294685990338
beckel	207	9.58	25	0.12077294685990338
vespa	207	9.58	25	0.12077294685990338
kiera	207	9.58	25	0.12077294685990338
ysl	679	8.39	82	0.12076583210603829
gnc	265	9.34	32	0.12075471698113208
mila	795	8.24	96	0.12075471698113208
h7n9	2559	7.07	309	0.12075029308323564
bionic	613	8.50	74	0.12071778140293637
salma	464	8.78	56	0.1206896551724138
trabuco	232	9.47	28	0.1206896551724138
alston	232	9.47	28	0.1206896551724138
frigidair	696	8.37	84	0.1206896551724138
flashlight	3216	6.84	388	0.12064676616915423
rocksteadi	315	9.16	38	0.12063492063492064
opioid	597	8.52	72	0.12060301507537688
bangalor	3723	6.69	449	0.12060166532366372
ableton	423	8.87	51	0.12056737588652482
regehr	423	8.87	51	0.12056737588652482
mitrion	365	9.02	44	0.12054794520547946
sephora	1228	7.80	148	0.12052117263843648
viru	13727	5.39	1654	0.12049246011510162
pune	1826	7.41	220	0.12048192771084337
saskatoon	664	8.42	80	0.12048192771084337
harman	415	8.89	50	0.12048192771084337
southbank	274	9.30	33	0.12043795620437957
catalina	1013	7.99	122	0.12043435340572557
sport	132144	3.12	15907	0.12037625620535174
muzik	216	9.54	26	0.12037037037037036
cowgil	457	8.79	55	0.12035010940919037
ephesu	241	9.43	29	0.12033195020746888
telugu	1097	7.92	132	0.1203281677301732
peshawar	856	8.16	103	0.12032710280373832
tendulkar	557	8.59	67	0.12028725314183124
armin	524	8.65	63	0.12022900763358779
hellboi	208	9.58	25	0.1201923076923077
stroud	258	9.36	31	0.12015503875968993
roofer	383	8.97	46	0.12010443864229765
chevrolet	3699	6.70	444	0.12003244120032441
odisha	425	8.86	51	0.12
rooker	300	9.21	36	0.12
urn	950	8.06	114	0.12
micron	1225	7.80	147	0.12
spiritu	26333	4.74	3159	0.11996354384232712
iwatch	592	8.53	71	0.11993243243243243
fairbank	684	8.39	82	0.11988304093567251
skimmer	342	9.08	41	0.11988304093567251
rees	2828	6.97	339	0.11987270155586988
hogan	2511	7.09	301	0.11987256073277579
slashgear	926	8.08	111	0.11987041036717062
cloonei	826	8.20	99	0.1198547215496368
gta	1336	7.72	160	0.11976047904191617
centaur	284	9.27	34	0.11971830985915492
shakur	259	9.36	31	0.11969111969111969
cpd	259	9.36	31	0.11969111969111969
byu	1329	7.72	159	0.11963882618510158
hermeneut	209	9.57	25	0.11961722488038277
starlight	811	8.22	97	0.11960542540073983
brandi	3830	6.66	458	0.1195822454308094
movi	107414	3.33	12844	0.11957472955108273
dita	276	9.30	33	0.11956521739130435
hawken	226	9.50	27	0.11946902654867257
sagan	737	8.31	88	0.11940298507462686
sinkhol	938	8.07	112	0.11940298507462686
costerwaldau	310	9.18	37	0.11935483870967742
chastain	553	8.60	66	0.11934900542495479
gaga	2916	6.94	348	0.11934156378600823
uhuru	1450	7.64	173	0.1193103448275862
maison	1031	7.98	123	0.11930164888457807
rudiment	260	9.35	31	0.11923076923076924
23inch	260	9.35	31	0.11923076923076924
biel	453	8.80	54	0.11920529801324503
herbalif	646	8.44	77	0.11919504643962849
buttercream	495	8.71	59	0.1191919191919192
convect	1712	7.47	204	0.1191588785046729
boudin	235	9.46	28	0.11914893617021277
blowjob	638	8.46	76	0.11912225705329153
neff	403	8.92	48	0.11910669975186104
bloomfield	739	8.31	88	0.11907983761840325
killa	294	9.23	35	0.11904761904761904
terrapin	336	9.10	40	0.11904761904761904
25inch	630	8.47	75	0.11904761904761904
behr	420	8.88	50	0.11904761904761904
leni	210	9.57	25	0.11904761904761904
sendgrid	210	9.57	25	0.11904761904761904
endometriosi	294	9.23	35	0.11904761904761904
yoo	689	8.38	82	0.11901306240928883
hcg	437	8.84	52	0.11899313501144165
pepsi	2993	6.91	356	0.11894420314066155
siddharth	513	8.68	61	0.1189083820662768
walken	286	9.26	34	0.11888111888111888
bahama	2280	7.18	271	0.11885964912280701
adria	488	8.73	58	0.11885245901639344
wifislam	488	8.73	58	0.11885245901639344
asl	345	9.07	41	0.11884057971014493
sharepoint	1515	7.59	180	0.1188118811881188
karachi	2484	7.10	295	0.11876006441223833
